case_id,amount,account_age_days,velocity_24h,device_trust_score,prior_chargebacks,risk_score,channel,fraud
case_003345,80.577121,428.708651,2,0.985534,0,0.00119017513,web,0
case_003346,19.320032,320.266089,3,0.601988,0,0.006619603306,in_store,0
case_003347,19.831066,1003.014059,6,0.826179,0,0.003872758158,in_store,0
case_003348,18.827817,1107.810029,5,0.733175,0,0.004396536112,in_store,0
case_003349,15.056765,109.746548,1,0.384368,1,0.053196714268,in_store,0
case_003350,18.435214,379.514486,1,0.660794,0,0.001940956704,in_store,0
case_003351,18.333623,695.24283,1,0.985685,0,0.000213251395,in_store,0
case_003352,4.349646,1746.436964,1,0.829906,0,0.00024045667,web,0
case_003353,19.809585,1126.028369,3,0.661243,0,0.006169120705,mobile,0
case_003354,14.602342,674.765012,2,0.886968,0,0.00065930931,web,0
case_003355,39.766993,1336.09313,0,0.631479,0,0.002266370871,web,0
case_003356,25.156306,939.161093,1,0.419186,0,0.008135470822,in_store,0
case_003357,49.860774,1492.481218,2,0.796478,0,0.002954981239,mobile,0
case_003358,266.847245,159.612391,0,0.955469,0,0.001470806711,in_store,0
case_003359,133.029397,151.066286,1,0.647492,0,0.009595246871,in_store,0
case_003360,44.751437,509.511499,2,0.863759,0,0.001295531452,in_store,0
case_003361,27.740589,499.656635,0,0.54704,0,0.003171844385,in_store,0
case_003362,50.24761,509.45585,1,0.698692,0,0.005041716734,mobile,0
case_003363,13.264304,247.966463,1,0.814681,0,0.000687497385,in_store,0
case_003364,31.082097,310.90807,2,0.768054,0,0.002158074723,in_store,0
case_003365,37.184918,439.973226,0,0.648836,0,0.002691984086,web,0
case_003366,18.843849,290.293982,2,0.952712,0,0.000653306169,web,0
case_003367,53.263917,630.217857,1,0.656493,0,0.003348227192,in_store,0
case_003368,137.595314,2249.99383,3,0.880683,0,0.002299436632,in_store,0
case_003369,91.486005,356.105206,3,0.752851,1,0.026602724347,in_store,0
case_003370,33.480755,1782.409529,0,0.86745,0,0.0003336821,in_store,0
case_003371,80.999614,1361.311001,3,0.562672,0,0.013655063439,in_store,0
case_003372,59.272192,2031.056496,4,0.612545,0,0.0138507546,web,0
case_003373,23.130732,66.411001,1,0.842301,0,0.001191204173,in_store,0
case_003374,56.682353,350.311214,1,0.420327,1,0.068541344106,in_store,0
case_003375,11.034523,827.727278,2,0.384434,0,0.011996148434,web,0
case_003376,42.661972,325.564846,1,0.666978,0,0.004233068692,web,0
case_003377,32.171938,2144.970398,0,0.885889,0,0.000274752814,in_store,0
case_003378,20.608987,244.994157,3,0.863042,0,0.00187957602,web,0
case_003379,19.246263,3427.495564,3,0.693841,0,0.001873494014,in_store,0
case_003380,161.522013,839.632225,2,0.43115,1,0.134090464357,in_store,0
case_003381,5.449175,128.86431,3,0.651952,0,0.003852620998,web,0
case_003382,37.443425,28.568804,0,0.562307,0,0.010136422585,web,0
case_003383,8.478065,2212.25323,1,0.7295,0,0.000609446359,web,0
case_003384,12.542293,593.11178,1,0.766084,0,0.000698783222,in_store,0
case_003385,36.622011,835.387821,2,0.680379,0,0.005925401118,mobile,0
case_003386,69.434402,231.07644,4,0.471717,0,0.052095515032,in_store,0
case_003387,43.419873,1902.311476,0,0.671114,0,0.001315488786,in_store,0
case_003388,31.878382,1506.485707,1,0.691068,1,0.006110291161,in_store,0
case_003389,45.953486,11.038222,2,0.681095,0,0.015580121202,web,0
case_003390,219.632707,188.624755,3,0.51315,0,0.059980108176,in_store,0
case_003391,27.318936,449.069691,1,0.758932,0,0.001641872483,web,0
case_003392,75.531362,334.757786,0,0.747247,0,0.002476507941,web,0
case_003393,25.525785,678.816664,2,0.692993,0,0.00464131638,mobile,0
case_003394,24.210342,3216.711343,4,0.618986,0,0.006650891139,web,0
case_003395,33.591542,99.473776,0,0.797821,0,0.001533325685,web,0
case_003396,58.674516,19.409758,5,0.913669,0,0.00929245349,in_store,0
case_003397,18.671304,378.968953,4,0.792841,0,0.003571862379,web,0
case_003398,50.422817,327.677269,3,0.302103,0,0.091959557429,web,0
case_003399,28.497628,56.174183,0,0.535848,0,0.008321541235,web,0
case_003400,100.599986,1005.231963,0,0.862484,0,0.000820632629,in_store,0
case_003401,6.850331,651.666305,0,0.860211,0,0.000342650148,mobile,0
case_003402,87.055834,252.116853,4,0.471492,0,0.073785400488,web,0
case_003403,10.228026,478.234259,1,0.881215,0,0.000614443267,mobile,0
case_003404,103.148397,209.337028,2,0.695053,0,0.010458573029,web,0
case_003405,22.343627,380.178125,0,0.747694,0,0.001101455707,web,0
case_003406,108.982455,719.851328,1,0.699891,0,0.003885017407,in_store,0
case_003407,46.08391,139.416797,2,0.728644,0,0.004460948874,in_store,0
case_003408,41.455988,77.584433,0,0.717182,0,0.00242388802,in_store,0
case_003409,18.881507,528.78744,1,0.621935,0,0.002279458475,in_store,0
case_003410,33.984901,2253.884162,1,0.730248,0,0.001408809535,web,0
case_003411,55.569479,813.312752,0,0.778011,0,0.00193530424,mobile,0
case_003412,41.282196,586.858773,2,0.779694,0,0.002561668756,web,0
case_003413,34.228472,51.84371,0,0.738225,0,0.002712872382,web,0
case_003414,5.398111,1399.885484,2,0.960619,0,0.000281238042,mobile,0
case_003415,80.753672,488.142305,2,0.91144,0,0.001419889325,in_store,0
case_003416,93.224926,758.93665,3,0.708714,0,0.009174778209,web,0
case_003417,26.709675,604.504705,0,0.831779,0,0.000949060477,mobile,0
case_003418,41.420838,917.80661,0,0.833258,0,0.001098018043,mobile,0
case_003419,47.024464,40.643581,0,0.948586,0,0.000745352665,in_store,0
case_003420,155.357099,667.366901,1,0.624589,0,0.007959736041,in_store,0
case_003421,6.749412,227.679978,2,0.642305,0,0.002059236506,in_store,0
case_003422,95.616814,271.588035,2,0.743757,0,0.005332298534,in_store,0
case_003423,104.536508,10.922439,0,0.933853,0,0.002516774519,web,0
case_003424,54.286988,921.131171,3,0.425271,0,0.035109943442,web,0
case_003425,30.532327,238.889263,1,0.86005,0,0.000876348058,in_store,0
case_003426,32.040104,547.091113,1,0.795725,0,0.001061007189,in_store,0
case_003427,110.008435,1021.532947,2,0.735104,0,0.008003089033,mobile,0
case_003428,28.643204,790.037558,1,0.886203,0,0.00050497808,in_store,0
case_003429,8.564736,717.930476,2,0.746349,0,0.000883338352,in_store,0
case_003430,111.581103,266.870961,4,0.440123,0,0.100588175976,web,0
case_003431,10.363651,1134.197053,1,0.6741,0,0.001755168933,mobile,0
case_003432,54.858106,2245.130672,2,0.436276,0,0.013678527452,in_store,0
case_003433,195.414903,373.944056,2,0.636731,0,0.019048439943,web,0
case_003434,93.293194,941.167336,1,0.81049,0,0.002094980152,web,0
case_003435,19.481366,134.248475,2,0.821335,0,0.001475361333,in_store,0
case_003436,115.241605,2703.662856,1,0.918652,0,0.001340078381,mobile,0
case_003437,17.147859,39.176516,0,0.759273,0,0.001305591595,in_store,0
case_003438,20.824812,515.065111,2,0.812273,0,0.001413855881,web,0
case_003439,76.949641,1061.399842,2,0.648672,0,0.007241547132,web,0
case_003440,191.078345,88.9344,1,0.713392,0,0.011989916035,web,0
case_003441,44.692189,125.12921,3,0.589563,1,0.110659933788,mobile,0
case_003442,64.946998,1262.04835,3,0.696539,0,0.005292767479,in_store,0
case_003443,8.652019,110.106538,3,0.772234,0,0.002474307429,web,0
case_003444,61.528594,304.485337,3,0.767775,0,0.006356227618,web,0
case_003445,9.147605,1091.246753,2,0.739835,0,0.001086467769,web,0
case_003446,80.12604,1036.374256,3,0.73503,0,0.009616455047,mobile,0
case_003447,20.093814,1159.333613,4,0.829788,0,0.002145494595,web,0
case_003448,12.604677,257.280321,2,0.651392,0,0.003470994911,web,0
case_003449,30.246455,54.064598,3,0.884846,0,0.003221068897,web,0
case_003450,13.159825,186.029713,3,0.317808,0,0.044704916105,web,0
case_003451,13.554356,129.178338,5,0.772032,0,0.005264072001,in_store,0
case_003452,192.498651,427.579972,2,0.8998,0,0.002774685301,in_store,0
case_003453,15.41585,20.34318,0,0.456361,1,0.038151192816,in_store,0
case_003454,8.672807,1884.795775,2,0.691617,0,0.000945542232,in_store,0
case_003455,16.728983,850.93748,1,0.769236,0,0.000943278624,web,0
case_003456,36.31785,178.131613,2,0.604689,0,0.007726609455,in_store,0
case_003457,162.505862,1266.582522,1,0.589673,0,0.008452920781,in_store,0
case_003458,286.140571,157.5275,3,0.812829,0,0.015498680121,web,0
case_003459,53.674967,1033.797419,1,0.574938,1,0.024710103473,web,0
case_003460,53.025442,214.311662,0,0.894996,0,0.000894249873,web,0
case_003461,93.195579,225.666179,0,0.578338,1,0.02810888687,in_store,0
case_003462,47.122844,1076.171249,2,0.796145,0,0.003141571831,mobile,0
case_003463,14.339441,2658.891742,2,0.877165,0,0.000464967693,web,0
case_003464,11.081789,757.929881,2,0.630692,0,0.002672657061,web,0
case_003465,43.398546,8.865528,1,0.756542,0,0.010063004813,mobile,0
case_003466,24.344383,699.451978,1,0.739787,0,0.002256324914,mobile,0
case_003467,478.640346,292.022776,2,0.494055,0,0.06613811819,in_store,0
case_003468,33.217342,609.471802,2,0.400855,0,0.018068286398,in_store,0
case_003469,17.576122,224.096585,3,0.890393,0,0.002197622891,mobile,0
case_003470,7.134234,529.826808,3,0.769643,0,0.001427387042,web,0
case_003471,45.844317,898.810874,1,0.817655,0,0.001289503242,web,0
case_003472,4.696058,1206.037668,1,0.775762,0,0.000304773335,in_store,0
case_003473,36.9659,600.930631,2,0.859842,0,0.001121073141,in_store,0
case_003474,15.109695,553.419119,0,0.64702,0,0.00216932797,mobile,0
case_003475,75.698698,2988.842177,1,0.845354,0,0.000820255476,in_store,0
case_003476,124.371145,268.351002,1,0.812025,0,0.002800001577,in_store,0
case_003477,41.526586,927.661543,3,0.889477,0,0.001308662837,in_store,0
case_003478,31.810024,724.586608,4,0.753389,0,0.004108142125,in_store,0
case_003479,5.707004,512.019605,2,0.758801,0,0.000919254786,web,0
case_003480,52.549598,1572.792257,4,0.806084,0,0.003244907492,in_store,0
case_003481,22.11843,84.285193,0,0.853565,0,0.000680968524,in_store,0
case_003482,18.874004,22.862675,2,0.813247,0,0.003235247851,web,0
case_003483,60.313927,814.262788,0,0.820376,0,0.001049567674,web,0
case_003484,64.801426,976.277433,1,0.62138,0,0.004157399631,in_store,0
case_003485,252.971158,634.249811,0,0.352222,0,0.039703433943,in_store,0
case_003486,39.69284,654.84241,6,0.774134,0,0.017720029599,mobile,0
case_003487,27.355951,44.637095,1,0.38865,0,0.024659434345,in_store,0
case_003488,12.664035,395.029308,1,0.886498,0,0.000372855586,in_store,0
case_003489,8.335234,198.407861,1,0.863712,0,0.000526335677,web,0
case_003490,13.078954,1043.939959,3,0.964206,0,0.000386709608,in_store,0
case_003491,23.029561,1302.224522,2,0.822086,0,0.001611485942,mobile,0
case_003492,2.965698,874.465949,1,0.298799,0,0.00518748436,in_store,0
case_003493,47.212345,229.867512,0,0.911195,0,0.000572907555,in_store,0
case_003494,105.087248,487.914997,1,0.807794,0,0.002168967712,in_store,0
case_003495,91.073934,606.188686,2,0.904253,0,0.00150626476,in_store,0
case_003496,24.079952,1555.43342,1,0.945552,0,0.000256664691,in_store,0
case_003497,17.130346,108.546816,2,0.452219,0,0.014369405906,in_store,0
case_003498,490.957908,48.35106,2,0.877746,0,0.010882801047,in_store,0
case_003499,18.898147,905.045304,2,0.695601,0,0.002340478557,web,0
case_003500,91.639564,576.218558,1,0.416515,0,0.021407615587,in_store,0
case_003501,10.939352,357.113312,2,0.765152,1,0.005760067194,web,0
case_003502,95.641593,40.055928,2,0.861407,0,0.008479117464,mobile,0
case_003503,52.297636,2158.934299,4,0.246215,0,0.111685256086,web,0
case_003504,41.872711,741.957847,1,0.864783,0,0.000959178055,web,0
case_003505,102.740911,1250.321783,3,0.526735,0,0.038138904764,mobile,0
case_003506,50.120627,878.933706,0,0.818878,0,0.000717219122,in_store,0
case_003507,33.052261,178.357418,3,0.553083,0,0.014776629748,in_store,0
case_003508,37.964707,949.049264,2,0.498601,0,0.01211861304,web,1
case_003509,96.344247,1846.179084,1,0.814992,0,0.001331768114,in_store,0
case_003510,47.951448,863.972891,1,0.565757,0,0.006446636321,web,0
case_003511,50.530782,85.259727,2,0.602942,0,0.011873364129,in_store,0
case_003512,9.917943,1499.4024,1,0.854078,0,0.000343610433,web,0
case_003513,231.804366,493.331703,2,0.730539,0,0.011008876213,web,0
case_003514,65.995766,737.352294,1,0.674689,0,0.004200179591,web,0
case_003515,44.401792,583.340715,2,0.85412,0,0.001316219873,in_store,0
case_003516,4.535666,298.538309,0,0.693377,0,0.000507419596,in_store,0
case_003517,64.425451,277.45363,0,0.796769,1,0.005457636884,in_store,0
case_003518,21.923554,87.583892,0,0.371663,0,0.013439933473,in_store,0
case_003519,15.14723,1048.504249,3,0.558741,0,0.006790170955,web,0
case_003520,39.909545,568.700642,0,0.692989,0,0.001984023967,web,0
case_003521,14.216073,1157.657295,3,0.76757,0,0.001729630946,web,0
case_003522,89.576151,848.216848,3,0.614515,0,0.022945784988,mobile,0
case_003523,65.938476,161.884407,2,0.583634,0,0.016853433756,web,0
case_003524,18.862764,713.748459,2,0.341,0,0.02251522967,web,0
case_003525,65.602792,1803.339486,4,0.482221,0,0.033850722532,web,0
case_003526,32.303855,839.648359,0,0.473489,0,0.006084278076,web,0
case_003527,16.477553,128.850775,5,0.89818,0,0.002704055524,in_store,0
case_003528,42.879077,306.940215,2,0.713673,0,0.004776685307,web,0
case_003529,92.31231,433.615517,1,0.906637,0,0.001430697747,web,0
case_003530,20.055055,557.754937,0,0.66612,0,0.001533302788,web,0
case_003531,51.512156,1381.584351,2,0.756212,0,0.002073643787,in_store,0
case_003532,44.073994,142.015291,7,0.746542,1,0.125734841017,web,0
case_003533,21.116005,269.818664,0,0.791365,1,0.00361737511,web,0
case_003534,16.736681,777.212511,0,0.844556,0,0.000408697373,web,0
case_003535,28.748764,660.987003,0,0.808886,0,0.000749119534,web,0
case_003536,231.538386,301.740676,2,0.798916,0,0.008300790483,web,0
case_003537,12.686417,534.369003,0,0.671841,0,0.000882326859,in_store,0
case_003538,8.523523,2370.204397,1,0.653925,0,0.001432353159,mobile,0
case_003539,248.066521,698.544553,4,0.702336,0,0.026768819148,web,0
case_003540,40.236622,1753.239346,1,0.825416,0,0.001388265809,mobile,0
case_003541,39.484077,3015.922881,4,0.560921,0,0.010284700171,in_store,0
case_003542,60.2142,133.630588,1,0.54241,0,0.011498710519,in_store,0
case_003543,10.941675,1272.110293,2,0.586682,0,0.002339667406,in_store,0
case_003544,75.943877,849.247359,5,0.639501,0,0.038117122234,mobile,0
case_003545,3.893676,2234.844894,2,0.855641,0,0.000266329016,web,0
case_003546,12.574728,228.863269,1,0.88387,0,0.000567831359,web,0
case_003547,26.434463,1114.240488,1,0.433716,0,0.007297045783,in_store,0
case_003548,62.590993,658.606265,1,0.685571,0,0.003921157549,web,0
case_003549,7.613567,109.12652,1,0.726202,0,0.001091913096,in_store,0
case_003550,26.151184,153.885599,1,0.790506,0,0.001394457019,in_store,0
case_003551,54.180093,1036.51486,2,0.741887,0,0.003266122898,web,0
case_003552,21.764319,123.991893,4,0.673036,0,0.011395241856,web,0
case_003553,64.988482,1438.671277,2,0.867252,1,0.004803054072,in_store,0
case_003554,26.037058,250.380802,2,0.611143,0,0.005464686933,in_store,0
case_003555,85.04212,690.801959,0,0.743773,1,0.006954244482,in_store,0
case_003556,62.499162,296.114438,2,0.649394,0,0.013562327617,mobile,0
case_003557,2.016256,4000,2,0.431913,0,0.002313934191,web,0
case_003558,9.513149,481.635119,2,0.512944,1,0.018084465394,in_store,0
case_003559,24.664892,77.149503,1,0.703996,0,0.005376958636,mobile,0
case_003560,6.429569,262.718189,2,0.663446,0,0.001684730335,in_store,0
case_003561,35.358931,213.956565,0,0.731591,0,0.002859416859,mobile,0
case_003562,869.476203,63.04335,4,0.824284,0,0.079814623017,mobile,0
case_003563,9.792525,1014.524916,4,0.492013,0,0.009213389396,in_store,0
case_003564,52.669596,174.821413,2,0.932112,0,0.001279398477,in_store,0
case_003565,15.214513,55.995082,1,0.942099,0,0.000665165454,web,0
case_003566,49.849181,127.845475,1,0.860115,1,0.007410731465,web,0
case_003567,72.865137,116.960258,1,0.963625,0,0.001259371471,web,0
case_003568,19.073269,666.641919,2,0.715316,0,0.001772614177,in_store,0
case_003569,85.17811,591.170215,1,0.797304,0,0.002456015998,web,0
case_003570,14.593632,768.832038,2,0.681248,0,0.001785474013,in_store,0
case_003571,12.852563,1284.410415,2,0.632128,0,0.00193489638,in_store,0
case_003572,58.885615,709.983354,1,0.879804,0,0.001098956572,web,0
case_003573,25.714348,160.380018,1,0.877158,0,0.001018957395,web,0
case_003574,58.813667,410.303088,2,0.849398,0,0.00179572804,in_store,0
case_003575,57.558566,2495.926997,1,0.338277,0,0.016978204366,in_store,0
case_003576,37.338894,622.222093,1,0.733648,0,0.001658341717,in_store,0
case_003577,54.490169,1486.569966,3,0.770666,0,0.005435554956,mobile,0
case_003578,40.438584,1703.704444,2,0.424216,0,0.01684985397,web,0
case_003579,11.436887,690.845563,1,0.897814,0,0.000531885795,mobile,0
case_003580,3.998035,352.041829,1,0.516933,0,0.002587750063,web,0
case_003581,72.652199,261.192999,2,0.772396,0,0.003785875503,in_store,0
case_003582,47.89285,170.701276,5,0.631393,0,0.025192395234,in_store,0
case_003583,14.34979,88.344891,1,0.686476,0,0.002776157288,web,0
case_003584,42.294295,1144.171596,2,0.868431,0,0.000959389479,in_store,0
case_003585,23.829002,102.263386,2,0.449622,1,0.069762274016,in_store,0
case_003586,76.596969,1095.312767,3,0.758254,0,0.005352667931,web,0
case_003587,77.196999,28.328709,3,0.592152,0,0.03307043228,in_store,0
case_003588,18.711335,313.05699,1,0.397476,0,0.020198440586,mobile,0
case_003589,24.891286,311.869737,1,0.755685,0,0.00175736626,web,0
case_003590,59.305806,2561.926488,1,0.633618,0,0.002750867447,in_store,0
case_003591,46.436535,369.770515,3,0.593625,0,0.014780571834,web,0
case_003592,41.472533,643.981488,1,0.86627,0,0.001467657944,mobile,0
case_003593,79.271368,428.381009,0,0.644128,0,0.004520268607,web,0
case_003594,75.567659,439.382062,0,0.871986,0,0.001051116731,web,0
case_003595,64.11929,853.998491,2,0.534402,0,0.010878657766,in_store,0
case_003596,199.005239,761.633536,2,0.630774,0,0.024135999478,mobile,0
case_003597,44.575181,2092.266515,4,0.910979,0,0.001794886244,web,0
case_003598,11.403423,398.115251,1,0.901446,0,0.000318187767,in_store,0
case_003599,27.139035,1510.520224,3,0.716369,0,0.002557848109,in_store,0
case_003600,16.26551,1010.317235,2,0.796559,0,0.000857738858,in_store,0
case_003601,59.879142,1596.291438,5,0.562508,0,0.029795462737,web,0
case_003602,183.011868,1838.69204,4,0.595807,0,0.0471391742,mobile,0
case_003603,77.116208,334.596614,2,0.763148,0,0.003877699693,in_store,0
case_003604,50.504131,466.749366,3,0.70422,0,0.005737037433,in_store,0
case_003605,9.912698,486.438899,2,0.641234,0,0.002664937675,web,0
case_003606,61.12315,1275.819467,0,0.745251,0,0.002213151945,mobile,0
case_003607,82.168963,473.59959,1,0.852779,0,0.001411033709,in_store,0
case_003608,6.854519,2679.716052,1,0.583764,0,0.000987331128,in_store,0
case_003609,23.94476,1243.727951,6,0.871135,0,0.003090208681,in_store,0
case_003610,68.747737,318.571463,2,0.933857,0,0.001618004183,web,0
case_003611,51.874133,2322.821209,2,0.7433,0,0.001940905565,in_store,0
case_003612,35.356433,312.962706,3,0.703542,0,0.006620514799,web,0
case_003613,17.557153,783.413979,0,0.877644,0,0.000265973053,in_store,0
case_003614,23.640183,1126.503401,1,0.843348,0,0.000527846181,in_store,0
case_003615,61.353048,1376.053012,2,0.674655,0,0.004947939518,web,0
case_003616,20.634057,812.542132,2,0.587114,0,0.005010291228,web,0
case_003617,19.183836,2152.545328,3,0.485976,0,0.009998221314,web,0
case_003618,6.159225,1182.936259,4,0.956026,0,0.000717177161,mobile,0
case_003619,86.444723,126.380349,0,0.64414,0,0.006795545296,web,0
case_003620,33.154439,232.699357,2,0.775079,0,0.002339674899,in_store,0
case_003621,120.423222,303.120991,2,0.717249,0,0.009046149416,web,0
case_003622,14.234639,237.101885,4,0.494017,0,0.017238047388,in_store,0
case_003623,54.530987,274.639042,4,0.620248,0,0.017391999698,in_store,0
case_003624,18.636974,1121.731717,2,0.499719,0,0.010966034274,mobile,0
case_003625,10.541096,418.977731,1,0.703158,0,0.001975510535,mobile,0
case_003626,40.910019,207.08483,3,0.897066,0,0.001911233323,in_store,0
case_003627,65.579829,2919.303445,2,0.91474,0,0.000723289615,in_store,0
case_003628,96.617786,17.265444,0,0.588662,0,0.017987411435,web,0
case_003629,12.005427,1.353435,3,0.537696,0,0.030313981704,in_store,0
case_003630,19.316837,254.773372,4,0.787185,0,0.003303994879,in_store,0
case_003631,77.005152,32.916324,2,0.777671,0,0.013101792183,mobile,0
case_003632,2.612697,1083.112118,0,0.737825,0,0.000383412084,mobile,0
case_003633,11.134232,1127.311324,2,0.840641,0,0.00096055536,mobile,0
case_003634,7.398005,707.079931,1,0.540789,0,0.00198698148,in_store,0
case_003635,55.866397,1500.866841,1,0.813795,0,0.001290444859,web,0
case_003636,29.984572,399.73964,0,0.785266,0,0.000803777607,in_store,0
case_003637,15.750885,1448.736422,0,0.403556,0,0.005145353969,web,0
case_003638,13.109561,171.279653,1,0.814076,0,0.000979311593,web,0
case_003639,142.511271,3551.522883,2,0.604335,1,0.039207270616,web,0
case_003640,31.613489,150.09366,2,0.897497,0,0.001201103209,in_store,0
case_003641,45.805452,282.882473,3,0.607711,0,0.014508440161,web,0
case_003642,40.400241,82.852448,1,0.834562,0,0.001665406245,in_store,0
case_003643,10.517081,1820.674534,3,0.816067,1,0.002946356253,in_store,0
case_003644,53.754848,930.274289,0,0.585119,0,0.003171679267,in_store,0
case_003645,59.992291,319.311188,0,0.560067,0,0.006947952638,web,0
case_003646,52.194604,923.373968,0,0.5207,0,0.005974147176,web,0
case_003647,112.116962,1530.235421,2,0.986191,0,0.000788390555,in_store,0
case_003648,18.158365,162.812512,1,0.841186,0,0.000797213426,in_store,0
case_003649,38.802343,749.025869,4,0.706214,0,0.011775217929,mobile,0
case_003650,18.786287,749.318204,3,0.483551,0,0.010607303072,in_store,0
case_003651,7.1491,721.677702,0,0.839379,0,0.00020267521,in_store,0
case_003652,29.411147,2088.574129,3,0.849454,0,0.001067049835,in_store,0
case_003653,9.05309,495.98007,3,0.753378,0,0.001847750709,web,0
case_003654,96.85558,462.839918,3,0.647973,0,0.015767979841,web,0
case_003655,6.177849,81.862572,2,0.499591,0,0.006399506149,in_store,0
case_003656,24.246665,181.802292,4,0.890154,0,0.004220010896,mobile,0
case_003657,4.358752,478.289015,3,0.830482,0,0.000597469514,in_store,0
case_003658,62.90414,1016.366395,0,0.836858,0,0.000710355706,in_store,0
case_003659,28.469698,709.317413,0,0.880747,0,0.000465619763,web,0
case_003660,97.730845,421.367542,1,0.725535,1,0.014467929238,in_store,0
case_003661,9.933287,146.988663,0,0.767971,0,0.000608545799,in_store,0
case_003662,32.111376,294.396825,1,0.56833,0,0.006729035402,web,0
case_003663,121.141428,332.752751,3,0.774454,0,0.00915472765,web,0
case_003664,15.175275,16.806202,4,0.774757,0,0.006675593048,in_store,0
case_003665,6.181438,911.213195,0,0.524353,0,0.002388048882,mobile,0
case_003666,17.403114,1235.629892,3,0.828191,0,0.001960905262,mobile,0
case_003667,15.315094,367.829733,2,0.464266,0,0.016689797319,mobile,0
case_003668,21.892819,1331.862816,3,0.577283,0,0.010517197598,mobile,0
case_003669,125.323694,1572.29032,0,0.670801,0,0.002744565743,in_store,0
case_003670,13.396655,134.273729,1,0.536957,0,0.005987570865,web,0
case_003671,12.148267,1614.386778,0,0.705774,0,0.000504050846,in_store,0
case_003672,19.146479,287.242746,0,0.754801,0,0.001038780805,web,0
case_003673,81.901274,383.766687,2,0.658712,0,0.009497910979,web,0
case_003674,12.528558,98.212623,1,0.722591,0,0.00198078896,web,0
case_003675,51.195993,1370.699761,4,0.793088,0,0.00461989976,web,0
case_003676,131.994561,406.35825,3,0.852906,0,0.008347532199,mobile,0
case_003677,7.324557,352.825736,1,0.715234,0,0.000813952407,in_store,0
case_003678,18.723774,269.635349,0,0.946936,0,0.00024477791,in_store,0
case_003679,45.808779,126.856062,1,0.840983,0,0.00293129088,mobile,0
case_003680,41.778876,1094.90688,2,0.528445,0,0.015242580885,mobile,0
case_003681,17.450979,604.459813,4,0.875382,0,0.00139357654,in_store,0
case_003682,72.518257,492.029621,2,0.344956,0,0.043665289781,in_store,0
case_003683,9.586581,1858.549258,2,0.845104,0,0.000385979595,in_store,0
case_003684,4.10182,4000,2,0.744787,0,0.000359540004,in_store,0
case_003685,11.470539,66.952793,0,0.657456,0,0.001657831073,in_store,0
case_003686,136.307701,470.899621,4,0.737819,0,0.01650564886,web,0
case_003687,127.48187,180.243904,1,0.87464,0,0.002160635964,in_store,0
case_003688,7.567075,451.917782,2,0.909282,0,0.000436586104,web,0
case_003689,43.707677,821.288331,0,0.832045,0,0.000617589184,in_store,0
case_003690,25.797434,149.100912,1,0.847176,0,0.000979573713,in_store,0
case_003691,176.180406,17.758226,0,0.792816,0,0.007419527673,web,0
case_003692,61.051124,910.879195,1,0.894978,0,0.000951394741,web,0
case_003693,70.980299,149.727681,2,0.509802,0,0.02833446568,web,0
case_003694,76.197292,554.978795,3,0.770122,0,0.008975051811,mobile,0
case_003695,5.726285,248.852295,2,0.66263,0,0.002069758537,web,0
case_003696,47.912431,798.613634,5,0.868351,0,0.007138288253,mobile,0
case_003697,10.107,1625.600823,1,0.490039,0,0.002566075582,in_store,1
case_003698,54.129996,148.474169,2,0.930358,0,0.00137995889,in_store,0
case_003699,9.778835,262.796776,2,0.849229,0,0.000672508458,in_store,0
case_003700,49.241258,805.004702,2,0.939838,0,0.000749481895,in_store,0
case_003701,605.508473,55.131301,4,0.867093,0,0.027684174272,in_store,0
case_003702,46.067396,1074.896158,1,0.387903,0,0.013853060419,in_store,0
case_003703,30.559183,51.971307,1,0.426569,0,0.020064763757,in_store,0
case_003704,9.502559,98.03536,2,0.770907,1,0.007425066337,web,0
case_003705,21.012569,877.896697,3,0.789591,0,0.00161771261,in_store,0
case_003706,71.416925,77.802544,1,0.797359,0,0.00307326615,in_store,0
case_003707,14.40972,1526.567565,2,0.583109,0,0.002676688333,in_store,0
case_003708,17.379474,578.921427,1,0.665395,0,0.003077377484,mobile,0
case_003709,36.028831,406.669669,1,0.53997,0,0.007855987483,web,0
case_003710,42.651466,370.241305,1,0.869095,0,0.001724013651,mobile,0
case_003711,30.144899,274.685301,1,0.76836,0,0.001479739056,in_store,0
case_003712,36.136624,326.715325,0,0.623388,0,0.003377451045,web,0
case_003713,41.456782,965.843242,3,0.816816,0,0.002033153056,in_store,0
case_003714,80.017532,290.912764,3,0.417447,0,0.05065370667,in_store,0
case_003715,55.071334,353.805665,4,0.880097,0,0.003250784322,in_store,0
case_003716,28.178808,629.632489,1,0.904962,0,0.000609718368,web,0
case_003717,111.72654,187.98259,3,0.917818,0,0.004207909978,web,0
case_003718,143.922472,551.27762,1,0.484883,0,0.024223211918,web,0
case_003719,23.903431,893.539124,5,0.623115,0,0.010730492096,in_store,0
case_003720,194.763048,91.579936,4,0.920144,0,0.01075726352,web,0
case_003721,102.605009,833.412401,0,0.909284,0,0.000841237625,web,0
case_003722,24.067594,1004.287305,1,0.812019,0,0.000671229481,in_store,0
case_003723,99.051719,447.909988,1,0.638598,0,0.011692690706,mobile,0
case_003724,75.97538,647.277446,2,0.717736,0,0.00539751705,web,0
case_003725,9.42816,136.453781,4,0.86738,0,0.0019993902,web,0
case_003726,108.631536,2682.72807,0,0.595002,0,0.006564311977,mobile,0
