observation_id,customer_id,tenure_months,monthly_charges,support_tickets,activity_days_30d,contract_type,churned
customer_0248_observation_04,customer_0248,14.69838900,81.38926200,5,8.18494800,monthly,1
customer_0248_observation_05,customer_0248,14.09182500,84.86140900,6,5.66767000,monthly,1
customer_0249_observation_00,customer_0249,18.66976900,75.89218200,4,14.12836000,annual,0
customer_0249_observation_01,customer_0249,19.76191400,74.96660200,4,16.43358700,annual,0
customer_0249_observation_02,customer_0249,20.27358100,74.87806200,5,16.32925900,annual,0
customer_0249_observation_03,customer_0249,20.03442600,78.67461200,4,16.54832200,annual,0
customer_0249_observation_04,customer_0249,20.75801700,75.37240500,4,15.32121700,annual,0
customer_0249_observation_05,customer_0249,19.93592000,75.11041100,4,13.90176500,annual,0
customer_0250_observation_00,customer_0250,25.42538900,99.91601500,3,19.99131700,annual,0
customer_0250_observation_01,customer_0250,26.68652500,94.54184400,2,22.21234100,annual,0
customer_0250_observation_02,customer_0250,24.32195400,95.69860400,3,21.04061400,annual,0
customer_0250_observation_03,customer_0250,27.46693600,91.63121600,3,19.42906700,annual,0
customer_0250_observation_04,customer_0250,26.65280500,97.09749200,3,22.40128400,annual,0
customer_0250_observation_05,customer_0250,28.79864500,96.41139100,3,22.22464700,annual,0
customer_0251_observation_00,customer_0251,28.56653500,77.05022100,7,13.87131500,monthly,1
customer_0251_observation_01,customer_0251,29.11195300,78.14071800,7,10.37876400,monthly,1
customer_0251_observation_02,customer_0251,29.96835900,76.72039900,7,12.94893300,monthly,0
customer_0251_observation_03,customer_0251,30.04588600,78.87604400,6,12.82813600,monthly,1
customer_0251_observation_04,customer_0251,29.81440100,80.03693000,7,14.23528400,monthly,1
customer_0251_observation_05,customer_0251,31.00024300,77.45232300,5,13.03189000,monthly,1
customer_0252_observation_00,customer_0252,59.65105000,76.52849100,2,16.18336500,monthly,0
customer_0252_observation_01,customer_0252,61.71120200,81.07519300,2,14.90372800,monthly,0
customer_0252_observation_02,customer_0252,61.80754800,80.93789200,2,15.30885800,monthly,0
customer_0252_observation_03,customer_0252,63.15156900,80.21312800,3,15.43460400,monthly,0
customer_0252_observation_04,customer_0252,62.01643100,79.91350100,1,15.26122600,monthly,0
customer_0252_observation_05,customer_0252,62.50571300,79.07609800,2,16.97573900,monthly,0
customer_0253_observation_00,customer_0253,48.15982500,72.26260900,1,16.26207000,monthly,0
customer_0253_observation_01,customer_0253,48.23412300,70.82129800,0,18.29273400,monthly,0
customer_0253_observation_02,customer_0253,48.61445400,75.40728700,0,15.84231200,monthly,0
customer_0253_observation_03,customer_0253,49.70192300,69.53101400,0,18.43711300,monthly,0
customer_0253_observation_04,customer_0253,48.80291300,68.71179200,1,19.13746100,monthly,0
customer_0253_observation_05,customer_0253,49.95158900,69.35753900,1,19.46387500,monthly,0
customer_0254_observation_00,customer_0254,37.28870600,66.26608300,4,16.11881200,annual,1
customer_0254_observation_01,customer_0254,39.06681300,62.34587100,4,16.87234400,annual,1
customer_0254_observation_02,customer_0254,40.21273800,67.03392700,5,15.42659500,annual,1
customer_0254_observation_03,customer_0254,39.83610100,64.89259700,4,18.58853200,annual,1
customer_0254_observation_04,customer_0254,40.45201100,63.95648400,4,17.93160100,annual,1
customer_0254_observation_05,customer_0254,41.13628300,65.46231200,3,17.59028400,annual,1
customer_0255_observation_00,customer_0255,35.99854500,115.00045300,2,25.25764200,monthly,0
customer_0255_observation_01,customer_0255,36.90555100,116.63873000,1,28.40523300,monthly,0
customer_0255_observation_02,customer_0255,37.26535000,111.91824600,2,24.94062700,monthly,0
customer_0255_observation_03,customer_0255,37.26795400,111.16471800,3,25.40301300,monthly,0
customer_0255_observation_04,customer_0255,37.71150400,117.52780900,2,25.89320200,monthly,0
customer_0255_observation_05,customer_0255,36.70616700,114.42418700,2,26.57701900,monthly,0
customer_0256_observation_00,customer_0256,55.55563000,85.95078100,2,13.90460100,monthly,1
customer_0256_observation_01,customer_0256,56.90037400,87.87203300,1,14.98056400,monthly,0
customer_0256_observation_02,customer_0256,58.11803300,85.64448700,2,13.43649900,monthly,1
customer_0256_observation_03,customer_0256,58.56872900,86.95898100,2,15.16723100,monthly,1
customer_0256_observation_04,customer_0256,57.52960700,83.01445400,2,13.99067200,monthly,1
customer_0256_observation_05,customer_0256,59.17336200,90.33298800,2,16.11470000,monthly,1
customer_0257_observation_00,customer_0257,18.28637200,72.11590900,7,15.14741700,monthly,1
customer_0257_observation_01,customer_0257,18.98577700,67.85456900,7,14.33253700,monthly,1
customer_0257_observation_02,customer_0257,19.48098200,67.39782600,6,14.32707600,monthly,1
customer_0257_observation_03,customer_0257,20.81044600,70.20947900,6,13.71870600,monthly,1
customer_0257_observation_04,customer_0257,21.53664200,71.16419200,6,13.81210200,monthly,1
customer_0257_observation_05,customer_0257,21.01982500,69.64463100,5,13.42837400,monthly,1
customer_0258_observation_00,customer_0258,64.70815300,55.48670900,3,12.58338800,monthly,0
customer_0258_observation_01,customer_0258,64.20646000,57.02117800,3,10.17633700,monthly,0
customer_0258_observation_02,customer_0258,64.53887300,52.68707700,3,12.01581500,monthly,0
customer_0258_observation_03,customer_0258,66.05635500,50.11807600,2,10.54797000,monthly,0
customer_0258_observation_04,customer_0258,65.76119300,54.28008500,3,12.37384800,monthly,0
customer_0258_observation_05,customer_0258,66.41840600,56.63606900,3,12.22686900,monthly,0
customer_0259_observation_00,customer_0259,47.16894700,79.34674700,0,6.55884100,monthly,0
customer_0259_observation_01,customer_0259,48.81422000,80.41282400,1,5.60863400,monthly,0
customer_0259_observation_02,customer_0259,47.94540800,82.41741800,0,7.72246000,monthly,0
customer_0259_observation_03,customer_0259,48.15286900,79.56777100,0,5.71348100,monthly,0
customer_0259_observation_04,customer_0259,48.39755600,77.71882500,0,7.28923800,monthly,0
customer_0259_observation_05,customer_0259,50.14530900,80.37693100,0,4.46880100,monthly,0
customer_0260_observation_00,customer_0260,36.18804100,58.45623000,2,25.57012000,two_year,1
customer_0260_observation_01,customer_0260,36.23574200,58.93766900,1,26.16528000,two_year,1
customer_0260_observation_02,customer_0260,37.17454700,55.58525300,3,24.59925400,two_year,1
customer_0260_observation_03,customer_0260,37.41568300,57.91894900,3,26.94483100,two_year,1
customer_0260_observation_04,customer_0260,38.93846400,59.24274900,3,27.35184000,two_year,1
customer_0260_observation_05,customer_0260,37.54382700,55.79082400,2,27.42729800,two_year,1
customer_0261_observation_00,customer_0261,67.94637600,86.46451900,2,19.93451100,annual,0
customer_0261_observation_01,customer_0261,68.48877200,85.38922700,3,17.00979300,annual,0
customer_0261_observation_02,customer_0261,67.93767600,83.80850200,3,17.44435200,annual,0
customer_0261_observation_03,customer_0261,68.49749900,86.52871900,2,17.25177900,annual,0
customer_0261_observation_04,customer_0261,70.62981500,87.17655000,2,17.19330300,annual,0
customer_0261_observation_05,customer_0261,71.18897000,83.01763300,2,18.53441500,annual,0
customer_0262_observation_00,customer_0262,14.25779600,95.18912800,0,10.31612600,annual,1
customer_0262_observation_01,customer_0262,13.41142400,96.44141200,1,12.51241400,annual,1
customer_0262_observation_02,customer_0262,14.46109400,93.17108900,1,15.41246100,annual,1
customer_0262_observation_03,customer_0262,16.09776100,94.93858400,2,12.31283200,annual,1
customer_0262_observation_04,customer_0262,14.54495600,96.68879200,2,10.74429800,annual,1
customer_0262_observation_05,customer_0262,17.66404400,95.91421200,0,12.61599200,annual,1
customer_0263_observation_00,customer_0263,43.76810800,100.74137900,0,12.81661700,annual,0
customer_0263_observation_01,customer_0263,44.10499200,96.47848600,1,14.92307700,annual,0
customer_0263_observation_02,customer_0263,43.59861700,96.00206400,1,13.16657800,annual,0
customer_0263_observation_03,customer_0263,44.52495900,96.52415600,1,14.26336300,annual,0
customer_0263_observation_04,customer_0263,43.93949000,105.12963000,2,14.04628600,annual,0
customer_0263_observation_05,customer_0263,45.44617300,104.80013800,1,11.64185200,annual,0
customer_0264_observation_00,customer_0264,55.42799400,77.21664200,1,9.84875700,monthly,0
customer_0264_observation_01,customer_0264,55.30491600,72.89470900,1,10.52892800,monthly,0
customer_0264_observation_02,customer_0264,56.80066000,75.00703200,1,9.81582900,monthly,0
customer_0264_observation_03,customer_0264,57.36723500,75.69384500,1,8.83339600,monthly,1
customer_0264_observation_04,customer_0264,58.54965000,79.20528900,0,10.34001500,monthly,0
customer_0264_observation_05,customer_0264,58.44427900,75.57069100,1,9.92449100,monthly,0
customer_0265_observation_00,customer_0265,64.68514200,54.44920900,0,16.93621700,annual,1
customer_0265_observation_01,customer_0265,65.30536400,51.88006600,1,15.01327200,annual,1
customer_0265_observation_02,customer_0265,63.63469500,53.88964400,1,16.27984400,annual,1
customer_0265_observation_03,customer_0265,66.25202400,56.32177600,0,17.25701800,annual,1
customer_0265_observation_04,customer_0265,65.68467400,58.83426300,2,16.98674000,annual,1
customer_0265_observation_05,customer_0265,66.60424100,57.98704300,2,16.23879500,annual,1
customer_0266_observation_00,customer_0266,63.45083100,42.61314700,2,2.38391000,monthly,0
customer_0266_observation_01,customer_0266,64.00037000,41.84032200,3,2.86213100,monthly,0
customer_0266_observation_02,customer_0266,64.71824100,44.72973000,3,2.82103100,monthly,0
customer_0266_observation_03,customer_0266,64.15352200,43.47219800,3,7.31800200,monthly,0
customer_0266_observation_04,customer_0266,64.19865500,43.29947200,4,2.48618600,monthly,0
customer_0266_observation_05,customer_0266,64.76011300,42.87458400,3,2.80871200,monthly,0
customer_0267_observation_00,customer_0267,40.92314300,78.07227100,3,17.15448300,two_year,1
customer_0267_observation_01,customer_0267,41.94796800,81.90466300,2,14.95363500,two_year,1
customer_0267_observation_02,customer_0267,40.78795100,78.99134100,3,15.80211200,two_year,1
customer_0267_observation_03,customer_0267,42.38666300,83.65773300,3,16.35944200,two_year,1
customer_0267_observation_04,customer_0267,43.21271600,81.62302300,4,14.61230700,two_year,1
customer_0267_observation_05,customer_0267,44.00847800,82.53651900,4,17.37699800,two_year,1
customer_0268_observation_00,customer_0268,2.68523100,63.94512200,0,22.48870300,two_year,0
customer_0268_observation_01,customer_0268,2.53658300,62.86533300,0,25.98217700,two_year,1
customer_0268_observation_02,customer_0268,3.58187200,67.52332700,0,24.44290500,two_year,0
customer_0268_observation_03,customer_0268,3.80888200,63.87790900,0,22.53983400,two_year,0
customer_0268_observation_04,customer_0268,4.58754900,62.19143000,0,23.11861300,two_year,0
customer_0268_observation_05,customer_0268,5.48975700,63.80517300,0,23.86620800,two_year,0
customer_0269_observation_00,customer_0269,34.28679100,82.78750000,2,12.30688600,monthly,1
customer_0269_observation_01,customer_0269,33.33188100,81.56953400,3,13.92770400,monthly,1
customer_0269_observation_02,customer_0269,33.80206400,83.80201200,2,13.88433800,monthly,1
customer_0269_observation_03,customer_0269,33.50660100,84.92191300,1,15.62862600,monthly,1
customer_0269_observation_04,customer_0269,35.83518800,78.82880200,2,14.30314600,monthly,1
customer_0269_observation_05,customer_0269,35.97477100,78.27069500,2,14.69524100,monthly,1
customer_0270_observation_00,customer_0270,33.69238600,77.13732400,2,9.36588700,monthly,1
customer_0270_observation_01,customer_0270,35.25047000,79.38708200,1,11.22530800,monthly,1
customer_0270_observation_02,customer_0270,35.83090800,76.83173300,1,12.84359900,monthly,1
customer_0270_observation_03,customer_0270,36.39561900,80.48954700,2,10.18076900,monthly,1
customer_0270_observation_04,customer_0270,35.79292800,73.09984900,1,11.57477600,monthly,1
customer_0270_observation_05,customer_0270,37.54473800,76.25020300,1,9.13575800,monthly,1
customer_0271_observation_00,customer_0271,71.27596900,81.11993900,1,14.60810300,annual,0
customer_0271_observation_01,customer_0271,71.54816800,81.91554000,2,15.00967300,annual,0
customer_0271_observation_02,customer_0271,72.63715600,84.88784500,3,13.72689500,annual,0
customer_0271_observation_03,customer_0271,72.21688700,85.81977100,3,15.84777300,annual,0
customer_0271_observation_04,customer_0271,72.08867000,79.46436500,2,17.21103800,annual,0
customer_0271_observation_05,customer_0271,72.72365700,84.35373300,3,16.35688400,annual,0
customer_0272_observation_00,customer_0272,27.97100100,81.75914000,2,15.28083300,monthly,1
customer_0272_observation_01,customer_0272,28.01683300,85.43485800,4,13.93768700,monthly,1
customer_0272_observation_02,customer_0272,29.10031000,78.38649800,3,12.90045600,monthly,1
customer_0272_observation_03,customer_0272,28.03345800,79.60615400,2,14.41110400,monthly,1
customer_0272_observation_04,customer_0272,29.40854600,82.20300600,3,14.85121900,monthly,1
customer_0272_observation_05,customer_0272,30.08817100,81.64148500,3,14.64705600,monthly,1
customer_0273_observation_00,customer_0273,35.86968700,80.62596300,2,15.38983400,monthly,1
customer_0273_observation_01,customer_0273,36.74706800,84.85544700,3,15.80930900,monthly,1
customer_0273_observation_02,customer_0273,36.25809200,82.18722500,2,14.70654700,monthly,1
customer_0273_observation_03,customer_0273,36.38184600,79.88882600,2,16.75302900,monthly,1
customer_0273_observation_04,customer_0273,37.41024700,80.10052500,2,17.84129700,monthly,1
customer_0273_observation_05,customer_0273,37.93524000,80.45123200,1,15.29468700,monthly,1
customer_0274_observation_00,customer_0274,9.38099100,61.61961700,1,18.63456500,monthly,1
customer_0274_observation_01,customer_0274,9.34411600,64.57182900,0,16.06462100,monthly,1
customer_0274_observation_02,customer_0274,10.27589000,61.87382500,1,15.18077700,monthly,1
customer_0274_observation_03,customer_0274,10.48621000,63.84331000,0,16.89267400,monthly,1
customer_0274_observation_04,customer_0274,11.44043100,62.70063200,0,15.30346400,monthly,1
customer_0274_observation_05,customer_0274,11.26429400,65.54116600,2,15.05706500,monthly,1
customer_0275_observation_00,customer_0275,27.19339300,52.22714000,3,14.08915900,monthly,1
customer_0275_observation_01,customer_0275,27.93686400,57.28832300,3,16.07387700,monthly,1
customer_0275_observation_02,customer_0275,27.67889800,57.21928800,3,14.02822900,monthly,1
customer_0275_observation_03,customer_0275,27.88781000,57.67506100,3,15.47918500,monthly,1
customer_0275_observation_04,customer_0275,29.73602300,54.37422200,3,14.16196800,monthly,1
customer_0275_observation_05,customer_0275,28.06636400,54.44832900,3,16.14735800,monthly,1
customer_0276_observation_00,customer_0276,38.63286700,71.70280700,1,20.08546700,monthly,0
customer_0276_observation_01,customer_0276,39.18850000,70.85591800,2,18.13977200,monthly,0
customer_0276_observation_02,customer_0276,39.21967800,69.35754700,1,21.20910600,monthly,0
customer_0276_observation_03,customer_0276,39.99959600,72.34966000,2,20.41749000,monthly,0
customer_0276_observation_04,customer_0276,38.78632900,69.33713100,2,20.82564000,monthly,0
customer_0276_observation_05,customer_0276,39.71780400,72.08271800,0,20.60126400,monthly,0
customer_0277_observation_00,customer_0277,52.25431800,58.37576200,2,18.17073600,monthly,0
customer_0277_observation_01,customer_0277,52.30881600,55.47583200,1,17.30141400,monthly,0
customer_0277_observation_02,customer_0277,52.89347500,52.10868300,1,18.07138600,monthly,0
customer_0277_observation_03,customer_0277,52.33662100,52.56309900,0,17.42251200,monthly,0
customer_0277_observation_04,customer_0277,53.98870800,56.51533100,0,18.69708800,monthly,0
customer_0277_observation_05,customer_0277,54.69114700,56.71592000,2,17.52156600,monthly,0
customer_0278_observation_00,customer_0278,13.54037300,78.81277800,0,4.01551800,monthly,1
customer_0278_observation_01,customer_0278,14.23065700,78.28794700,0,5.78822200,monthly,1
customer_0278_observation_02,customer_0278,15.00043200,79.63440200,0,6.85368100,monthly,1
customer_0278_observation_03,customer_0278,15.75305900,78.86926500,1,4.24941700,monthly,1
customer_0278_observation_04,customer_0278,14.27304300,72.06560800,0,4.47509000,monthly,1
customer_0278_observation_05,customer_0278,15.96056200,76.21243200,0,3.76676500,monthly,1
customer_0279_observation_00,customer_0279,38.68759300,95.82710500,1,23.50890100,monthly,0
customer_0279_observation_01,customer_0279,39.21975100,95.23108600,2,23.61414100,monthly,0
customer_0279_observation_02,customer_0279,40.12004000,95.48619900,1,21.42114200,monthly,0
customer_0279_observation_03,customer_0279,40.05963800,92.46027200,1,22.56581600,monthly,0
customer_0279_observation_04,customer_0279,41.88068800,95.68020400,1,22.55681300,monthly,0
customer_0279_observation_05,customer_0279,39.93093400,96.45703400,1,22.97109500,monthly,0
customer_0280_observation_00,customer_0280,27.99703100,102.54984200,4,21.14612800,monthly,1
customer_0280_observation_01,customer_0280,28.01302500,103.01281800,5,16.54474200,monthly,1
customer_0280_observation_02,customer_0280,28.54417700,101.02278200,5,19.34432300,monthly,1
customer_0280_observation_03,customer_0280,29.78319100,102.12296500,4,16.32213700,monthly,1
customer_0280_observation_04,customer_0280,31.43245100,103.28595000,6,18.49090300,monthly,1
customer_0280_observation_05,customer_0280,31.05765800,104.35386400,5,21.48393400,monthly,1
customer_0281_observation_00,customer_0281,41.24142700,45.79005200,2,14.82722400,monthly,0
customer_0281_observation_01,customer_0281,41.64651800,47.09377600,2,13.94407300,monthly,0
customer_0281_observation_02,customer_0281,41.03741200,40.95112200,3,12.04915900,monthly,0
customer_0281_observation_03,customer_0281,42.26970000,46.67945800,3,13.69389800,monthly,0
customer_0281_observation_04,customer_0281,42.50909400,41.27325000,3,16.71475600,monthly,0
customer_0281_observation_05,customer_0281,41.73795900,42.75099000,3,14.92795200,monthly,0
customer_0282_observation_00,customer_0282,18.16102600,82.40825600,2,14.21472300,monthly,1
customer_0282_observation_01,customer_0282,20.18588200,88.74075600,2,14.74272600,monthly,1
customer_0282_observation_02,customer_0282,19.53114700,87.10327000,2,14.19077800,monthly,1
customer_0282_observation_03,customer_0282,21.03219400,89.24300200,2,15.01812500,monthly,1
customer_0282_observation_04,customer_0282,22.02193500,86.24871500,3,14.19767300,monthly,1
customer_0282_observation_05,customer_0282,21.40824100,85.54278700,2,15.01093300,monthly,1
customer_0283_observation_00,customer_0283,8.54043900,79.32523000,2,19.32835200,annual,0
customer_0283_observation_01,customer_0283,8.48664600,80.04161000,2,19.97946100,annual,0
customer_0283_observation_02,customer_0283,9.86131200,79.62141800,2,19.11534500,annual,0
customer_0283_observation_03,customer_0283,10.05340300,81.02970800,2,19.32462400,annual,0
customer_0283_observation_04,customer_0283,10.96185300,80.24497200,2,17.61329700,annual,0
customer_0283_observation_05,customer_0283,11.37488000,79.04090600,1,18.68780100,annual,0
customer_0284_observation_00,customer_0284,72.82075200,74.07169200,2,21.30724900,annual,0
customer_0284_observation_01,customer_0284,72.37831700,76.57297600,3,22.00596200,annual,0
customer_0284_observation_02,customer_0284,72.95905300,69.49251900,1,22.73600300,annual,0
customer_0284_observation_03,customer_0284,73.44634500,71.99832700,3,21.10206700,annual,0
customer_0284_observation_04,customer_0284,74.02954700,75.15605300,2,24.01894900,annual,0
customer_0284_observation_05,customer_0284,73.84118100,66.07513900,2,21.99597600,annual,0
customer_0285_observation_00,customer_0285,55.89201400,56.90353600,0,15.41118600,two_year,0
customer_0285_observation_01,customer_0285,55.95445900,56.96562000,0,19.85943400,two_year,0
customer_0285_observation_02,customer_0285,56.03837200,54.52123200,0,18.98438500,two_year,0
customer_0285_observation_03,customer_0285,55.97682800,57.69794400,1,17.03207500,two_year,1
customer_0285_observation_04,customer_0285,57.23883300,58.35054200,0,16.38735000,two_year,0
customer_0285_observation_05,customer_0285,58.33344400,55.72871200,0,19.24209500,two_year,0
customer_0286_observation_00,customer_0286,5.52152600,92.65317400,3,19.04108900,monthly,1
customer_0286_observation_01,customer_0286,6.86596900,90.95578600,2,18.34061800,monthly,1
customer_0286_observation_02,customer_0286,7.45579900,93.08630900,1,20.79210700,monthly,1
customer_0286_observation_03,customer_0286,8.29591100,95.27234000,1,21.77279900,monthly,1
customer_0286_observation_04,customer_0286,8.61991100,89.44573600,1,17.28732100,monthly,1
customer_0286_observation_05,customer_0286,9.02286100,87.76917900,1,19.43306600,monthly,1
customer_0287_observation_00,customer_0287,17.12333300,57.64116700,0,14.70762800,annual,0
customer_0287_observation_01,customer_0287,17.78597700,57.72537500,0,15.22647800,annual,0
customer_0287_observation_02,customer_0287,17.25347900,55.50580300,1,17.18767600,annual,0
customer_0287_observation_03,customer_0287,19.03423100,55.66161100,1,14.97518800,annual,0
customer_0287_observation_04,customer_0287,17.94596100,55.39573800,1,14.50710100,annual,0
customer_0287_observation_05,customer_0287,18.54200000,53.59702800,2,14.10372500,annual,0
customer_0288_observation_00,customer_0288,66.99511600,55.94547300,2,21.64197200,monthly,0
customer_0288_observation_01,customer_0288,67.01574300,56.08398300,3,18.90242100,monthly,0
customer_0288_observation_02,customer_0288,68.23572800,54.81046000,3,20.04611900,monthly,0
customer_0288_observation_03,customer_0288,67.16151300,56.82253700,3,21.83779000,monthly,0
customer_0288_observation_04,customer_0288,67.21413300,56.54908500,4,21.23645000,monthly,0
customer_0288_observation_05,customer_0288,69.03364600,53.87835100,4,22.15131500,monthly,0
customer_0289_observation_00,customer_0289,67.00260900,95.37796400,4,21.08471600,monthly,0
customer_0289_observation_01,customer_0289,66.07810400,95.65982100,3,16.41212200,monthly,0
customer_0289_observation_02,customer_0289,67.32856400,97.37586000,5,21.34464900,monthly,0
customer_0289_observation_03,customer_0289,68.48639200,97.89697700,3,18.32631000,monthly,0
customer_0289_observation_04,customer_0289,67.98152700,96.69136700,3,18.76536000,monthly,0
customer_0289_observation_05,customer_0289,69.21065200,92.83415300,5,18.23638600,monthly,0
customer_0290_observation_00,customer_0290,5.20796900,85.96365900,1,22.07133500,monthly,0
customer_0290_observation_01,customer_0290,4.71043900,92.86508400,2,22.70613300,monthly,0
customer_0290_observation_02,customer_0290,5.49461500,91.51376000,1,23.82925800,monthly,0
customer_0290_observation_03,customer_0290,6.44096900,92.92501200,1,23.43877100,monthly,0
customer_0290_observation_04,customer_0290,6.97627100,86.72452700,1,23.72020200,monthly,0
customer_0290_observation_05,customer_0290,8.24703500,87.18494100,1,21.74007000,monthly,0
customer_0291_observation_00,customer_0291,69.08471700,83.41976300,2,17.40540900,monthly,1
customer_0291_observation_01,customer_0291,68.99294800,80.45789600,2,15.60616900,monthly,1
customer_0291_observation_02,customer_0291,68.60445000,79.29418700,1,15.40841300,monthly,1
customer_0291_observation_03,customer_0291,69.43151800,85.64989900,3,16.67688300,monthly,1
customer_0291_observation_04,customer_0291,70.39243100,78.86557500,2,17.37225300,monthly,1
customer_0291_observation_05,customer_0291,70.17969600,80.45020000,1,16.82653500,monthly,0
customer_0292_observation_00,customer_0292,8.92138800,62.77128300,5,16.53290900,annual,0
customer_0292_observation_01,customer_0292,9.68013600,63.67332100,4,16.96563600,annual,0
customer_0292_observation_02,customer_0292,9.94394900,63.35557600,3,16.48709400,annual,0
customer_0292_observation_03,customer_0292,12.42151500,64.17327100,4,15.55132600,annual,0
customer_0292_observation_04,customer_0292,10.88081800,60.56946700,4,18.44041100,annual,0
customer_0292_observation_05,customer_0292,12.19096100,65.74566000,4,18.41962900,annual,0
customer_0293_observation_00,customer_0293,9.05514600,130.91857000,3,3.33790500,monthly,1
customer_0293_observation_01,customer_0293,9.89273800,130.30998800,2,6.31295500,monthly,1
customer_0293_observation_02,customer_0293,10.52722400,126.87855700,4,4.54225500,monthly,1
customer_0293_observation_03,customer_0293,10.89502300,125.93790400,3,8.30502800,monthly,1
customer_0293_observation_04,customer_0293,11.56680900,132.96426600,4,4.82167100,monthly,1
customer_0293_observation_05,customer_0293,12.51424200,128.89579500,3,4.86374700,monthly,1
customer_0294_observation_00,customer_0294,12.90142100,95.39057600,2,26.13539100,monthly,1
customer_0294_observation_01,customer_0294,12.33788300,96.00329100,3,26.27213500,monthly,1
customer_0294_observation_02,customer_0294,13.21129500,95.73807300,2,23.81734300,monthly,1
customer_0294_observation_03,customer_0294,13.50107100,99.20630700,1,23.89107500,monthly,1
customer_0294_observation_04,customer_0294,13.89496200,92.15718700,2,23.04447900,monthly,1
customer_0294_observation_05,customer_0294,14.21900700,97.91894500,2,23.09779600,monthly,1
customer_0295_observation_00,customer_0295,36.53115200,96.22919100,4,18.74503100,two_year,1
customer_0295_observation_01,customer_0295,37.42137900,96.84984700,4,17.15810700,two_year,1
customer_0295_observation_02,customer_0295,39.04266400,94.32455800,4,16.31246100,two_year,1
customer_0295_observation_03,customer_0295,37.89443800,92.91383400,4,18.69958300,two_year,1
customer_0295_observation_04,customer_0295,38.78085300,99.75287100,5,20.82425500,two_year,1
customer_0295_observation_05,customer_0295,39.35656700,92.91435500,5,19.86816700,two_year,1
customer_0296_observation_00,customer_0296,46.76041600,89.95379100,1,27.59393000,two_year,1
customer_0296_observation_01,customer_0296,45.80315800,84.77791300,2,25.72794100,two_year,1
customer_0296_observation_02,customer_0296,46.95410900,86.28290400,3,25.29472000,two_year,1
customer_0296_observation_03,customer_0296,46.09992800,87.38322600,2,26.15505200,two_year,1
customer_0296_observation_04,customer_0296,49.26525800,87.90774600,2,24.88784100,two_year,1
customer_0296_observation_05,customer_0296,48.51101100,88.41744300,2,25.91245800,two_year,1
customer_0297_observation_00,customer_0297,54.75988900,109.43033800,1,25.60634800,annual,0
customer_0297_observation_01,customer_0297,55.28839700,106.53011400,1,25.07332400,annual,0
customer_0297_observation_02,customer_0297,55.73430000,106.70488500,1,26.91123500,annual,0
customer_0297_observation_03,customer_0297,56.40697500,105.99514700,1,28.34300900,annual,0
customer_0297_observation_04,customer_0297,56.78049800,104.39156000,1,25.81944400,annual,0
customer_0297_observation_05,customer_0297,57.06908900,104.83974200,1,24.44711400,annual,0
customer_0298_observation_00,customer_0298,38.87407700,54.55745800,0,21.12962300,monthly,0
customer_0298_observation_01,customer_0298,37.08123800,55.00380600,1,21.06287000,monthly,0
customer_0298_observation_02,customer_0298,40.16568900,57.70189200,0,19.69052900,monthly,0
customer_0298_observation_03,customer_0298,39.63689500,57.09619400,0,19.17264700,monthly,0
customer_0298_observation_04,customer_0298,40.96582200,58.59182900,0,19.61333800,monthly,0
customer_0298_observation_05,customer_0298,41.16953800,53.22839900,0,18.35300400,monthly,1
customer_0299_observation_00,customer_0299,37.26052100,57.92172400,2,17.25504600,monthly,0
customer_0299_observation_01,customer_0299,39.02066800,58.89687800,1,14.70637300,monthly,0
customer_0299_observation_02,customer_0299,38.27743100,54.52181300,2,15.07005600,monthly,0
customer_0299_observation_03,customer_0299,37.35922600,58.25705900,1,14.85095000,monthly,0
customer_0299_observation_04,customer_0299,39.95035100,57.96991200,2,16.40132400,monthly,0
customer_0299_observation_05,customer_0299,40.63695900,58.52179700,3,15.27796700,monthly,0
customer_0300_observation_00,customer_0300,19.72960900,93.63082000,3,11.73667200,monthly,1
customer_0300_observation_01,customer_0300,19.95965200,97.09080500,5,13.27050700,monthly,1
customer_0300_observation_02,customer_0300,21.27922500,91.74082100,4,11.63556500,monthly,0
customer_0300_observation_03,customer_0300,21.16359700,96.34046800,4,13.37963200,monthly,1
customer_0300_observation_04,customer_0300,21.67517600,93.14228800,3,11.87456100,monthly,1
customer_0300_observation_05,customer_0300,23.42456500,93.22436500,3,12.17079000,monthly,1
customer_0301_observation_00,customer_0301,66.44976700,96.70515700,4,11.82717300,annual,1
customer_0301_observation_01,customer_0301,66.64775500,96.92513200,3,10.96325200,annual,1
customer_0301_observation_02,customer_0301,68.03332400,94.31486500,5,10.24705400,annual,1
customer_0301_observation_03,customer_0301,68.50947000,93.65011400,5,9.12218000,annual,1
customer_0301_observation_04,customer_0301,69.57086800,95.32687700,4,9.58688700,annual,1
customer_0301_observation_05,customer_0301,69.96576300,94.54764900,4,13.59089600,annual,1
customer_0302_observation_00,customer_0302,65.26359100,64.27473800,7,19.63029100,monthly,1
customer_0302_observation_01,customer_0302,66.28119600,68.06316800,7,22.75979500,monthly,1
customer_0302_observation_02,customer_0302,66.07588400,65.36186100,5,21.95427900,monthly,1
customer_0302_observation_03,customer_0302,67.79647900,65.91000000,7,21.11490300,monthly,1
customer_0302_observation_04,customer_0302,68.86898900,64.74876300,7,22.10223900,monthly,1
customer_0302_observation_05,customer_0302,66.97165000,64.97228100,6,21.76594800,monthly,1
